"pgi"	"subject"	"case"	"id"	"trialNr.x"	"condition"	"likelihood.read"	"likelihood.share"	"dfc"	"subject.y"	"trialNr.y"	"case.x"	"condition.x"	"num.fix.total"	"mean.fixation.duration..s."	"mean.fixation.duration.in.AOI..s."	"mean.fixation.duration.not.in.AOI..s."	"num.dwells_01.source."	"num.dwells_02.intro."	"num.dwells_03.image."	"num.dwells_04.headline."	"num.dwells_05.reactions."	"num.dwells_06.count."	"num.dwells_07.comtop."	"num.dwells_08.combottom."	"mean.dwell.dur_01.source...s."	"mean.dwell.dur_02.intro...s."	"mean.dwell.dur_03.image...s."	"mean.dwell.dur_04.headline...s."	"mean.dwell.dur_05.reactions...s."	"mean.dwell.dur_06.count...s."	"mean.dwell.dur_07.comtop...s."	"mean.dwell.dur_08.combottom...s."	"total.dwell.dur_01.source...s."	"total.dwell.dur_02.intro...s."	"total.dwell.dur_03.image...s."	"total.dwell.dur_04.headline...s."	"total.dwell.dur_05.reactions...s."	"total.dwell.dur_06.count...s."	"total.dwell.dur_07.comtop...s."	"total.dwell.dur_08.combottom...s."	"total.dwell.dur.before.comment_01.source...s."	"total.dwell.dur.before.comment_02.intro...s."	"total.dwell.dur.before.comment_03.image...s."	"total.dwell.dur.before.comment_04.headline...s."	"total.dwell.dur.before.comment_05.reactions...s."	"total.dwell.dur.before.comment_06.count...s."	"total.dwell.dur.after.comment_01.source...s."	"total.dwell.dur.after.comment_02.intro...s."	"total.dwell.dur.after.comment_03.image...s."	"total.dwell.dur.after.comment_04.headline...s."	"total.dwell.dur.after.comment_05.reactions...s."	"total.dwell.dur.after.comment_06.count...s."	"first.fix.latency_01.source...s."	"first.fix.latency_02.intro...s."	"first.fix.latency_03.image...s."	"first.fix.latency_04.headline...s."	"first.fix.latency_05.reactions...s."	"first.fix.latency_06.count...s."	"first.fix.latency_07.comtop...s."	"first.fix.latency_08.combottom...s."	"mean.RMS..deg."	"mean.sqrt.BCEA...deg."	"data.loss..fraction."	"total.dwell.dur_09.com"	"total_dwell_comments"	"total_dwell_post_comments"	"total_dwell_post"	"total_dwell_post_before"	"total_dwell_post_after"	"case.y"	"condition.y"	"charCount1"	"wordCount1"	"charCount2"	"wordCount2"	"comments_char_count"	"comments_word_count"	"rel_dwell_com_cc"	"rel_dwell_com_wc"	"post_genre"	"post_po_binary"	"Timestamp"	"Fyll.i.ditt.födelseår"	"Kön"	"freq_facebook_use"	"freq_share_binary"	"comments_share"	"variable"	"post_genre_subject_interest"	"post_genre_binary"
"31-sp"	31	"124292684247609_1768089829867878"	"31|124292684247609_1768089829867878|disagree"	20	"disagree"	9.989	0.011	"124292684247609_1768089829867878|disagree"	31	20	"124292684247609_1768089829867878"	"disagree"	29	0.265	0.26	0.291	0	2	3	1	1	1	1	0	0	0.472	1.221	0.06	0.197	0.172	1.195	0	0	0.945	3.663	0.06	0.197	0.172	1.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299	0.903	4.391	5.473	6.946	7.596	0	0.086	0.214	0	1.195	1.195	6.232	5.037	0	0	"124292684247609_1768089829867878"	"disagree"	29	6	47	10	76	16	15.7236842105263	74.6875	"sp"	0	"4/23/2019 11:04:15"	1994	"Man"	3	1	2	"sp"	1	"0"
"31-sp"	31	"124292684247609_1551408811535982"	"31|124292684247609_1551408811535982|disagree"	18	"agree"	0	0	"124292684247609_1551408811535982|disagree"	31	18	"124292684247609_1551408811535982"	"disagree"	36	0.26	0.263	0.23	1	3	3	0	0	1	0	0	0.23	1.94	0.763	0	0	0.338	0	0	0.23	5.82	2.29	0	0	0.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341	0.188	6.407	0	0	9.105	0	0	0	0.157	0.027	0	0	8.678	8.678	0	0	"124292684247609_1551408811535982"	"disagree"	77	14	57	12	134	26	0	0	"sp"	0	"4/23/2019 11:04:15"	1994	"Man"	3	1	2	"sp"	1	"0"
"31-sp"	31	"124292684247609_1696704947006367"	"31|124292684247609_1696704947006367|agree"	19	"agree"	10	9.578	"124292684247609_1696704947006367|agree"	31	19	"124292684247609_1696704947006367"	"agree"	78	0.235	0.247	0.197	0	1	2	1	0	1	1	0	0	4.634	1.379	0.812	0	0.137	6.225	0	0	4.634	2.758	0.812	0	0.137	6.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	5.339	7.569	0	9.754	12.849	0	0.058	0.148	0	6.225	6.225	14.566	8.341	0	0	"124292684247609_1696704947006367"	"agree"	303	70	97	24	400	94	15.5625	66.2234042553192	"sp"	0	"4/23/2019 11:04:15"	1994	"Man"	3	1	2	"sp"	1	"0"
"32-cu"	32	"124292684247609_1707733802570148"	"32|124292684247609_1707733802570148|disagree"	10	"disagree"	7.333	6.811	"124292684247609_1707733802570148|disagree"	32	10	"124292684247609_1707733802570148"	"disagree"	104	0.208	0.211	0.175	0	0	3	2	0	0	4	4	0	0	1.49	0.719	0	0	2.459	1.084	0	0	4.47	1.438	0	0	9.837	4.337	0	0	3.809	1.438	0	0	0	0	0.661	0	0	0	0	0	0.235	0.609	0	0	7.51	15.697	0.56	0.479	0.009	14.174	14.174	20.082	5.908	5.247	0.661	"124292684247609_1707733802570148"	"disagree"	159	34	132	28	291	62	48.7079037800687	228.612903225806	"cu"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"cu"	4	"0"
"32-cu"	32	"124292684247609_1846952198648307"	"32|124292684247609_1846952198648307|agree"	11	"agree"	0.889	2.2	"124292684247609_1846952198648307|agree"	32	11	"124292684247609_1846952198648307"	"agree"	98	0.216	0.226	0.186	0	0	4	5	2	0	4	3	0	0	1.356	1.021	0.163	0	1.189	0.289	0	0	5.424	5.104	0.326	0	4.757	0.868	0	0	4.937	1.083	0	0	0	0	0.487	0.202	0	0	0	0	0.217	0.773	8.203	0	15.89	7.022	0	0.701	0.035	5.625	5.625	16.479	10.854	6.02	0.689	"124292684247609_1846952198648307"	"agree"	106	25	127	29	233	54	24.1416309012876	104.166666666667	"cu"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"cu"	4	"0"
"32-cu"	32	"124292684247609_1635135699829959"	"32|124292684247609_1635135699829959|disagree"	13	"disagree"	1.933	0.489	"124292684247609_1635135699829959|disagree"	32	13	"124292684247609_1635135699829959"	"disagree"	78	0.208	0.211	0.189	0	0	4	1	0	0	3	2	0	0	0.816	1.662	0	0	2.706	0.752	0	0	3.263	1.662	0	0	8.118	1.505	0	0	2.54	1.662	0	0	0	0	0.723	0	0	0	0	0	0.168	1.017	0	0	5.343	14.198	0.249	0.298	0.03	9.623	9.623	14.548	4.925	4.202	0.723	"124292684247609_1635135699829959"	"disagree"	152	30	75	17	227	47	42.3920704845815	204.744680851064	"cu"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"cu"	4	"0"
"32-cu"	32	"124292684247609_1529460447064152"	"32|124292684247609_1529460447064152|agree"	6	"agree"	7.956	7.122	"124292684247609_1529460447064152|agree"	32	6	"124292684247609_1529460447064152"	"agree"	72	0.211	0.212	0.201	0	0	5	5	3	0	4	1	0	0	0.479	0.639	0.227	0	1.431	1.165	0	0	2.393	3.197	0.68	0	5.724	1.165	0	0	1.126	0.65	0	0	0	0	0.399	0.303	0.358	0	0	0	0.218	1.503	4.417	0	2.635	14.097	0.647	0.638	0.025	6.889	6.889	13.159	6.27	1.776	1.06	"124292684247609_1529460447064152"	"agree"	43	12	38	7	81	19	85.0493827160494	362.578947368421	"cu"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"cu"	4	"0"
"32-ec"	32	"124292684247609_1618187394858123"	"32|124292684247609_1618187394858123|disagree"	7	"disagree"	2.344	2.933	"124292684247609_1618187394858123|disagree"	32	7	"124292684247609_1618187394858123"	"disagree"	82	0.21	0.213	0.193	0	0	5	4	2	0	4	4	0	0	0.635	0.871	0.17	0	0.985	1.091	0	0	3.174	3.486	0.34	0	3.94	4.363	0	0	2.234	3.323	0	0	0	0	0.94	0.163	0.34	0	0	0	0.252	0.64	18.303	0	7.773	11.138	0.487	0.446	0.018	8.303	8.303	15.303	7	5.557	1.443	"124292684247609_1618187394858123"	"disagree"	58	15	149	34	207	49	40.1111111111111	169.448979591837	"ec"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"ec"	3	"1"
"32-ec"	32	"124292684247609_1646987058644823"	"32|124292684247609_1646987058644823|agree"	4	"agree"	3.833	4.011	"124292684247609_1646987058644823|agree"	32	4	"124292684247609_1646987058644823"	"agree"	154	0.208	0.21	0.173	0	5	7	3	1	0	6	5	0	0.403	0.582	0.923	0.17	0	1.671	2.153	0	2.016	4.075	2.768	0.17	0	10.025	10.767	0	2.016	4.075	1.675	0.17	0	0	0	0	0	0	0	0	1.451	0.764	0.266	9.931	0	10.559	20.396	0.536	0.528	0.035	20.792	20.792	29.821	9.029	7.936	0	"124292684247609_1646987058644823"	"agree"	137	28	154	32	291	60	71.4501718213058	346.533333333333	"ec"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"ec"	3	"1"
"32-ec"	32	"124292684247609_1770258722984322"	"32|124292684247609_1770258722984322|agree"	15	"agree"	4.644	2.944	"124292684247609_1770258722984322|agree"	32	15	"124292684247609_1770258722984322"	"agree"	62	0.198	0.2	0.199	0	0	1	2	1	0	3	1	0	0	1.989	1.943	0.157	0	0.957	0.488	0	0	1.989	3.886	0.157	0	2.871	0.488	0	0	1.989	3.886	0	0	0	0	0	0	0	0	0	0	1.361	0.281	9.787	0	8.644	12.949	0.196	0.354	0.01	3.359	3.359	9.391	6.032	5.875	0	"124292684247609_1770258722984322"	"agree"	35	10	87	21	122	31	27.5327868852459	108.354838709677	"ec"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"ec"	3	"1"
"32-ec"	32	"124292684247609_1658676644142531"	"32|124292684247609_1658676644142531|disagree"	20	"disagree"	4.344	5	"124292684247609_1658676644142531|disagree"	32	20	"124292684247609_1658676644142531"	"disagree"	114	0.21	0.212	0.196	0	0	1	1	0	0	1	1	0	0	3.467	0.622	0	0	16.095	1.18	0	0	3.467	0.622	0	0	16.095	1.18	0	0	3.467	0.622	0	0	0	0	0	0	0	0	0	0	0.175	3.932	0	0	7.475	26.365	0	0.42	0.023	17.275	17.275	21.364	4.089	4.089	0	"124292684247609_1658676644142531"	"disagree"	262	57	132	31	394	88	43.8451776649746	196.306818181818	"ec"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"ec"	3	"1"
"32-po"	32	"124292684247609_1521205261223004"	"32|124292684247609_1521205261223004|agree"	19	"agree"	6.9	6.078	"124292684247609_1521205261223004|agree"	32	19	"124292684247609_1521205261223004"	"agree"	81	0.207	0.216	0.184	0	0	4	2	1	0	4	2	0	0	1.107	1.167	0.187	0	1.316	0.154	0	0	4.429	2.333	0.187	0	5.264	0.309	0	0	2.6	2.333	0	0	0	0	0.435	0	0	0	0	0	0.204	0.427	8.044	0	5.81	10.372	0.292	0.394	0.041	5.573	5.573	12.522	6.949	4.933	0.435	"124292684247609_1521205261223004"	"agree"	87	20	72	19	159	39	35.0503144654088	142.897435897436	"po"	1	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"po"	4	"1"
"32-po"	32	"124292684247609_1707740985902763"	"32|124292684247609_1707740985902763|agree"	3	"agree"	6.822	5	"124292684247609_1707740985902763|agree"	32	3	"124292684247609_1707740985902763"	"agree"	187	0.209	0.211	0.201	0	6	14	9	1	0	3	3	0	0.647	0.551	0.448	0.403	0	4.158	1.881	0	3.882	7.712	4.032	0.403	0	12.473	5.642	0	3.882	7.342	3.596	0	0	0	0	0.37	0.436	0.403	0	0	3.874	0.237	0.442	42.446	0	21.076	35.071	1.157	0.957	0.019	18.115	18.115	34.144	16.029	14.82	1.209	"124292684247609_1707740985902763"	"agree"	302	62	138	26	440	88	41.1704545454546	205.852272727273	"po"	1	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"po"	4	"1"
"32-po"	32	"124292684247609_1587741834569346"	"32|124292684247609_1587741834569346|disagree"	14	"disagree"	5	5	"124292684247609_1587741834569346|disagree"	32	14	"124292684247609_1587741834569346"	"disagree"	146	0.206	0.206	0.222	0	2	5	4	0	0	1	1	0	0.512	1.712	0.809	0	0	9.049	6.305	0	1.023	8.56	3.235	0	0	9.049	6.305	0	1.023	8.418	3.025	0	0	0	0	0.142	0.21	0	0	0	1.611	1.03	0.266	0	0	16.135	26.05	0.346	0.403	0.017	15.354	15.354	28.172	12.818	12.466	0.352	"124292684247609_1587741834569346"	"disagree"	179	43	297	64	476	107	32.2563025210084	143.495327102804	"po"	1	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"po"	4	"1"
"32-po"	32	"124292684247609_1806817052661822"	"32|124292684247609_1806817052661822|disagree"	16	"disagree"	6.567	5.622	"124292684247609_1806817052661822|disagree"	32	16	"124292684247609_1806817052661822"	"disagree"	76	0.215	0.212	0.226	0	0	2	2	0	0	2	1	0	0	1.117	1.514	0	0	3.951	0.425	0	0	2.235	3.029	0	0	7.902	0.425	0	0	2.235	3.029	0	0	0	0	0	0	0	0	0	0	0.227	0.442	0	0	7.802	17.077	0.21	0.281	0.023	8.327	8.327	13.591	5.264	5.264	0	"124292684247609_1806817052661822"	"disagree"	132	28	75	20	207	48	40.2270531400966	173.479166666667	"po"	1	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"po"	4	"1"
"32-so"	32	"124292684247609_1616749178335278"	"32|124292684247609_1616749178335278|agree"	18	"agree"	6.6	6.156	"124292684247609_1616749178335278|agree"	32	18	"124292684247609_1616749178335278"	"agree"	107	0.211	0.211	0.213	0	0	4	2	0	0	3	3	0	0	0.474	0.878	0	0	3.309	1.802	0	0	1.894	1.755	0	0	9.927	5.407	0	0	1.288	1.32	0	0	0	0	0.606	0.435	0	0	0	0	0.221	0.433	0	0	3.561	16.379	0.231	0.294	0.024	15.334	15.334	18.983	3.649	2.608	1.041	"124292684247609_1616749178335278"	"agree"	191	42	214	39	405	81	37.8617283950617	189.308641975309	"so"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"so"	3	"0"
"32-so"	32	"124292684247609_1847938621882998"	"32|124292684247609_1847938621882998|disagree"	9	"disagree"	7.522	6.4	"124292684247609_1847938621882998|disagree"	32	9	"124292684247609_1847938621882998"	"disagree"	134	0.202	0.204	0.178	0	0	4	4	2	0	2	2	0	0	2.054	0.539	0.343	0	6.154	1.035	0	0	8.218	2.158	0.685	0	12.309	2.071	0	0	7.635	2.158	0.55	0	0	0	0.583	0	0.135	0	0	0	0.179	0.979	9.838	0	12.661	26.364	0.618	0.515	0.018	14.38	14.38	25.441	11.061	10.343	0.718	"124292684247609_1847938621882998"	"disagree"	215	47	60	11	275	58	52.2909090909091	247.931034482759	"so"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"so"	3	"0"
"32-so"	32	"124292684247609_1760127997330728"	"32|124292684247609_1760127997330728|agree"	8	"agree"	6.056	4.689	"124292684247609_1760127997330728|agree"	32	8	"124292684247609_1760127997330728"	"agree"	74	0.193	0.192	0.198	0	0	3	4	1	0	1	0	0	0	1.681	1.024	0.222	0	3.148	0	0	0	5.042	4.095	0.222	0	3.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235	0.401	9.803	0	10.966	0	0.743	0.586	0.037	3.148	3.148	12.507	9.359	0	0	"124292684247609_1760127997330728"	"agree"	90	22	32	7	122	29	25.8032786885246	108.551724137931	"so"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"so"	3	"0"
"32-so"	32	"124292684247609_1877491672261026"	"32|124292684247609_1877491672261026|disagree"	12	"disagree"	6.789	6.756	"124292684247609_1877491672261026|disagree"	32	12	"124292684247609_1877491672261026"	"disagree"	163	0.223	0.216	0.249	0	0	4	3	3	0	8	6	0	0	1.373	0.909	0.239	0	1.509	1.279	0	0	5.491	2.726	0.718	0	12.073	7.675	0	0	3.48	2.726	0.603	0	0	0	2.011	0	0.115	0	0	0	0.17	3.771	7.095	0	13.481	22.618	0.444	0.535	0.013	19.748	19.748	28.683	8.935	6.809	2.126	"124292684247609_1877491672261026"	"disagree"	158	35	183	39	341	74	57.9120234604106	266.864864864865	"so"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"so"	3	"0"
"32-sp"	32	"124292684247609_1551408811535982"	"32|124292684247609_1551408811535982|agree"	17	"agree"	6	5	"124292684247609_1551408811535982|agree"	32	17	"124292684247609_1551408811535982"	"agree"	52	0.191	0.191	0.187	0	0	2	2	1	0	2	1	0	0	1.688	1.578	0.18	0	0.828	0.422	0	0	3.377	3.156	0.18	0	1.656	0.422	0	0	3.377	3.156	0.18	0	0	0	0	0	0	0	0	0	0.104	0.252	7.777	0	7.992	10.261	0.638	0.677	0.031	2.078	2.078	8.791	6.713	6.713	0	"124292684247609_1551408811535982"	"agree"	47	10	61	12	108	22	19.2407407407407	94.4545454545455	"sp"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"sp"	2	"0"
"32-sp"	32	"124292684247609_1696704947006367"	"32|124292684247609_1696704947006367|disagree"	2	"disagree"	5.611	4.633	"124292684247609_1696704947006367|disagree"	32	2	"124292684247609_1696704947006367"	"disagree"	170	0.21	0.211	0.199	0	1	9	7	2	2	2	2	0	0.23	0.908	1.115	0.315	0.43	5.503	2.114	0	0.23	8.173	7.807	0.63	0.86	11.006	4.227	0	0.23	7.664	6.99	0	0.437	0	0	0.509	0.817	0.63	0.423	0	5.964	0.069	0.309	36.045	8.597	19.995	31.64	0.45	0.453	0.012	15.233	15.233	32.933	17.7	15.321	2.379	"124292684247609_1696704947006367"	"disagree"	231	60	175	41	406	101	37.5197044334975	150.821782178218	"sp"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"sp"	2	"0"
"32-sp"	32	"124292684247609_1870482682961925"	"32|124292684247609_1870482682961925|disagree"	21	"disagree"	3.944	4.156	"124292684247609_1870482682961925|disagree"	32	21	"124292684247609_1870482682961925"	"disagree"	31	0.18	0.182	0.165	0	0	1	1	0	0	1	0	0	0	1.398	3.154	0	0	0.374	0	0	0	1.398	3.154	0	0	0.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253	1.783	0	0	5.24	0	0.209	0.273	0	0.374	0.374	4.926	4.552	0	0	"124292684247609_1870482682961925"	"disagree"	41	9	36	10	77	19	4.85714285714286	19.6842105263158	"sp"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"sp"	2	"0"
"32-sp"	32	"124292684247609_1768089829867878"	"32|124292684247609_1768089829867878|agree"	5	"agree"	6.967	5	"124292684247609_1768089829867878|agree"	32	5	"124292684247609_1768089829867878"	"agree"	38	0.237	0.245	0.182	0	0	6	5	0	0	1	1	0	0	0.763	0.449	0	0	0.66	0.597	0	0	4.575	2.246	0	0	0.66	0.597	0	0	3.639	2.091	0	0	0	0	0.936	0.155	0	0	0	0	0.013	0.448	0	0	7.215	7.93	0.511	0.505	0.018	1.257	1.257	8.078	6.821	5.73	1.091	"124292684247609_1768089829867878"	"agree"	31	6	57	13	88	19	14.2840909090909	66.1578947368421	"sp"	0	"4/23/2019 12:38:25"	1998	"Man"	2	1	4	"sp"	2	"0"
"33-cu"	33	"124292684247609_1635135699829959"	"33|124292684247609_1635135699829959|disagree"	12	"disagree"	0	0	"124292684247609_1635135699829959|disagree"	33	12	"124292684247609_1635135699829959"	"disagree"	18	0.15	0.15	0.158	0	0	2	1	0	1	1	0	0	0	0.63	0.685	0	0.103	0.496	0	0	0	1.26	0.685	0	0.103	0.496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118	0.255	0	1.852	1.143	0	0.172	0.349	0	0.496	0.496	2.544	2.048	0	0	"124292684247609_1635135699829959"	"disagree"	152	30	75	17	227	47	2.18502202643172	10.5531914893617	"cu"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"cu"	1	"0"
"33-cu"	33	"124292684247609_1846952198648307"	"33|124292684247609_1846952198648307|disagree"	14	"disagree"	9.689	0	"124292684247609_1846952198648307|disagree"	33	14	"124292684247609_1846952198648307"	"disagree"	63	0.194	0.194	0.175	0	1	5	3	0	0	2	2	0	0.148	1.068	0.628	0	0	1.299	1.043	0	0.148	5.339	1.883	0	0	2.599	2.086	0	0.148	1.724	0.892	0	0	0	0	3.615	0.991	0	0	0	1.885	0.096	0.411	0	0	3.135	5.971	0.163	0.384	0.001	4.685	4.685	12.055	7.37	2.764	4.606	"124292684247609_1846952198648307"	"disagree"	160	42	115	27	275	69	17.0363636363636	67.8985507246377	"cu"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"cu"	1	"0"
"33-cu"	33	"124292684247609_1529460447064152"	"33|124292684247609_1529460447064152|agree"	21	"agree"	10	0.844	"124292684247609_1529460447064152|agree"	33	21	"124292684247609_1529460447064152"	"agree"	29	0.18	0.178	0.24	0	0	2	1	1	0	3	2	0	0	0.586	0.482	0.087	0	0.81	0.402	0	0	1.172	0.482	0.087	0	2.43	0.804	0	0	1.172	0.482	0.087	0	0	0	0	0	0	0	0	0	0.107	0.367	0.275	0	2.259	4.357	0.151	0.378	0.007	3.234	3.234	4.975	1.741	1.741	0	"124292684247609_1529460447064152"	"agree"	43	12	38	7	81	19	39.9259259259259	170.210526315789	"cu"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"cu"	1	"0"
"33-cu"	33	"124292684247609_1707733802570148"	"33|124292684247609_1707733802570148|agree"	3	"agree"	5.444	0.111	"124292684247609_1707733802570148|agree"	33	3	"124292684247609_1707733802570148"	"agree"	44	0.163	0.163	0.163	0	1	4	2	0	0	2	2	0	0.283	0.492	0.68	0	0	1.121	0.499	0	0.283	1.966	1.36	0	0	2.242	0.998	0	0.283	1.237	0.767	0	0	0	0	0.729	0.593	0	0	0	0.534	0.119	1.474	0	0	2.732	5.384	0.136	0.274	0	3.24	3.24	6.849	3.609	2.287	1.322	"124292684247609_1707733802570148"	"agree"	111	25	147	33	258	58	12.5581395348837	55.8620689655172	"cu"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"cu"	1	"0"
"33-ec"	33	"124292684247609_1658676644142531"	"33|124292684247609_1658676644142531|agree"	19	"agree"	5.811	0	"124292684247609_1658676644142531|agree"	33	19	"124292684247609_1658676644142531"	"agree"	41	0.18	0.182	0.168	0	1	4	1	0	0	1	1	0	0.212	0.419	1.039	0	0	1.35	2.27	0	0.212	1.675	1.039	0	0	1.35	2.27	0	0.212	1.508	1.039	0	0	0	0	0.167	0	0	0	0	1.213	0.103	1.986	0	0	4.046	5.736	0.214	0.445	0.019	3.62	3.62	6.546	2.926	2.759	0.167	"124292684247609_1658676644142531"	"agree"	69	14	126	28	195	42	18.5641025641026	86.1904761904762	"ec"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"ec"	2	"1"
"33-ec"	33	"124292684247609_1646987058644823"	"33|124292684247609_1646987058644823|disagree"	4	"disagree"	0	0.011	"124292684247609_1646987058644823|disagree"	33	4	"124292684247609_1646987058644823"	"disagree"	71	0.173	0.174	0	0	1	3	2	0	0	2	2	0	0.875	0.467	0.715	0	0	3.205	1.016	0	0.875	1.402	1.43	0	0	6.409	2.031	0	0.875	0.852	1.365	0	0	0	0	0.55	0.065	0	0	0	2.061	0.133	0.55	0	0	3.561	10.07	0.124	0.255	0	8.44	8.44	12.147	3.707	3.092	0.615	"124292684247609_1646987058644823"	"disagree"	204	43	121	31	325	74	25.9692307692308	114.054054054054	"ec"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"ec"	2	"1"
"33-ec"	33	"124292684247609_1770258722984322"	"33|124292684247609_1770258722984322|agree"	9	"agree"	6.989	0	"124292684247609_1770258722984322|agree"	33	9	"124292684247609_1770258722984322"	"agree"	35	0.16	0.162	0.14	1	0	3	2	0	0	2	2	0.137	0	0.512	0.88	0	0	0.526	0.351	0.137	0	1.537	1.759	0	0	1.052	0.701	0.137	0	1.382	1.409	0	0	0	0	0.155	0.35	0	0	0.194	0	0.062	1.729	0	0	3.275	4.309	0.121	0.237	0	1.753	1.753	5.186	3.433	2.928	0.505	"124292684247609_1770258722984322"	"agree"	35	10	87	21	122	31	14.3688524590164	56.5483870967742	"ec"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"ec"	2	"1"
"33-ec"	33	"124292684247609_1618187394858123"	"33|124292684247609_1618187394858123|disagree"	16	"disagree"	2.167	0	"124292684247609_1618187394858123|disagree"	33	16	"124292684247609_1618187394858123"	"disagree"	44	0.18	0.178	0.24	0	0	3	2	1	1	2	2	0	0	0.572	0.853	0.158	0.12	0.73	1.251	0	0	1.716	1.706	0.158	0.12	1.46	2.502	0	0	1.348	1.399	0.158	0	0	0	0.368	0.307	0	0.12	0	0	0.115	0.425	3.115	8.887	3.282	4.642	0.166	0.332	0.001	3.962	3.962	7.662	3.7	2.905	0.795	"124292684247609_1618187394858123"	"disagree"	58	15	149	34	207	49	19.1400966183575	80.8571428571428	"ec"	0	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"ec"	2	"1"
"33-po"	33	"124292684247609_1587741834569346"	"33|124292684247609_1587741834569346|agree"	15	"agree"	9.7	0	"124292684247609_1587741834569346|agree"	33	15	"124292684247609_1587741834569346"	"agree"	42	0.17	0.168	0.182	0	2	3	1	1	0	1	0	0	1.218	0.377	1.116	0.14	0	1.41	0	0	2.436	1.13	1.116	0.14	0	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818	0.107	0.413	5.135	0	5.287	0	0.253	0.446	0.02	1.41	1.41	6.232	4.822	0	0	"124292684247609_1587741834569346"	"agree"	71	15	228	49	299	64	4.71571906354515	22.03125	"po"	1	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"po"	4	"1"
"33-po"	33	"124292684247609_1707740985902763"	"33|124292684247609_1707740985902763|agree"	2	"agree"	6.578	0.011	"124292684247609_1707740985902763|agree"	33	2	"124292684247609_1707740985902763"	"agree"	65	0.177	0.177	0.172	0	3	7	4	0	0	2	2	0	0.89	0.388	0.674	0	0	0.865	0.499	0	2.671	2.715	2.695	0	0	1.731	0.999	0	2.671	0.753	1.072	0	0	0	0	1.962	1.623	0	0	0	0.429	0.137	4.029	0	0	5.216	7.622	0.144	0.316	0.007	2.73	2.73	10.811	8.081	4.496	3.585	"124292684247609_1707740985902763"	"agree"	302	62	138	26	440	88	6.20454545454545	31.0227272727273	"po"	1	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"po"	4	"1"
"33-po"	33	"124292684247609_1521205261223004"	"33|124292684247609_1521205261223004|disagree"	5	"disagree"	8.478	0	"124292684247609_1521205261223004|disagree"	33	5	"124292684247609_1521205261223004"	"disagree"	30	0.174	0.174	0.172	0	1	4	3	0	0	2	0	0	0.163	0.393	0.373	0	0	1.004	0	0	0.163	1.573	1.118	0	0	2.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	0.116	0.446	0	0	2.218	0	0.137	0.293	0.006	2.008	2.008	4.862	2.854	0	0	"124292684247609_1521205261223004"	"disagree"	202	37	238	48	440	85	4.56363636363636	23.6235294117647	"po"	1	"4/23/2019 11:28:09"	1997	"Man"	5	1	1	"po"	4	"1"
