"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"VAR10"	"VAR11"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"
324	4	""	5	1	4	""	5	6	5	6	6	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	5	31	1	1	""	4	5	""	20	75	1	0
325	4	""	5	1	4	""	5	6	5	5	6	5	5	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	5	70	1	1	""	7	5	""	3	0	2	0
326	4	""	1	1	4	""	5	6	5	4	6	5	5	4	6	6	6	6	6	5	5	6	5	5	5	4	5	5	5	2	5	5	4	3	5	1	2	2	1	2	1	1	1	1	1	4	4	4	1	1	5	30	2	1	""	4	6	""	10	2	1	0
327	4	""	3	1	2	""	4	6	4	6	6	5	5	5	6	3	5	5	6	5	5	5	5	5	5	5	5	5	5	1	4	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	28	2	12	""	1	6	""	2	0	1	0
328	4	""	4	1	2	""	5	6	5	6	6	5	5	5	6	6	5	5	6	5	5	5	5	5	5	5	5	5	5	1	1	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	33	1	12	"India"	1	6	""	2	0	1	0
329	4	""	1	1	7	"Konstgall"	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	5	5	1	1	1	1	1	1	1	1	1	4	1	5	1	1	1	1	5	61	1	1	""	2	5	""	4	1	7	0
330	4	""	2	1	7	"Konsthall"	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	4	4	1	4	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	59	2	1	""	2	5	""	2	0	7	0
331	4	""	1	1	3	""	5	5	6	4	6	5	5	5	6	6	6	6	4	5	5	6	5	5	3	5	5	5	5	3	4	3	4	4	4	2	2	2	4	2	2	4	3	2	4	4	4	4	4	4	5	20	2	10	""	8	3	""	3	0	3	0
332	9	""	1	1	6	""	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	4	18	1	12	"Estonia"	2	2	""	1	0	1	0
333	9	""	2	1	6	""	4	4	6	4	6	4	4	4	6	4	6	6	6	4	4	6	4	4	4	6	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	5	33	1	12	"Estland"	2	4	""	1	1	1	1
334	9	""	1	7	1	""	4	4	4	5	4	4	5	5	5	4	4	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	27	2	1	""	4	6	""	5	2	5	2
335	9	""	2	1	2	""	4	2	4	5	3	5	5	4	3	3	2	3	3	4	5	3	4	3	3	4	4	4	4	4	4	4	1	4	4	2	3	3	4	4	4	2	2	4	2	2	2	2	2	2	5	58	2	3	""	5	5	""	5	1	2	0
336	4	""	1	1	3	""	5	6	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	4	1	5	5	5	3	4	1	1	1	4	1	1	1	1	1	1	1	1	1	5	4	1	1	1	4	5	61	2	11	""	5	6	""	2	0	1	0
337	4	""	4	1	3	""	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	2	5	5	5	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	4	4	1	1	1	1	5	63	1	11	""	5	7	""	2	0	1	0
338	9	""	2	1	1	""	5	3	4	5	3	5	5	4	3	4	3	3	3	3	4	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	26	2	12	"Estonia"	2	5	""	1	0	1	0
339	9	""	1	1	2	""	4	5	6	4	6	4	4	5	6	6	6	6	4	4	5	6	5	5	5	5	5	5	5	4	4	3	3	4	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	5	46	2	12	"Estonia"	4	5	""	3	3	2	2
340	9	""	2	3	3	""	4	4	2	4	3	4	3	4	3	3	2	3	4	5	5	5	4	5	2	5	5	2	4	2	2	2	4	2	4	4	1	1	2	4	2	4	4	4	2	2	2	4	2	4	5	21	2	1	""	4	3	""	4	0	2	0
341	9	""	2	2	1	""	5	6	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	4	5	4	3	3	4	3	4	3	1	1	1	4	2	3	4	4	3	4	4	4	4	2	5	21	2	1	""	3	3	""	5	1	2	0
342	4	""	4	1	2	""	5	4	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	4	4	5	5	5	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	4	4	1	1	1	1	5	21	2	1	""	4	5	""	10	0	2	0
343	9	""	2	5	1	""	4	4	5	5	6	4	5	5	5	3	2	6	5	2	4	4	5	5	2	4	5	5	5	4	5	4	4	5	4	1	4	2	2	4	2	2	2	2	2	4	2	2	2	4	4	44	2	4	""	3	5	""	4	2	1	1
344	4	""	1	1	3	""	6	6	6	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	6	5	5	5	4	2	1	1	3	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	5	61	1	2	""	4	5	""	3	2	2	0
345	4	""	2	1	2	""	4	6	4	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	5	60	2	2	""	4	5	""	3	0	2	0
346	4	""	5	10	4	""	5	2	5	5	3	5	5	5	4	4	5	5	5	5	5	5	2	5	2	5	5	5	3	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	2	5	50	1	1	""	4	6	""	4	5	1	0
347	4	""	3	10	4	""	5	5	5	5	6	5	5	5	6	4	6	5	5	2	2	2	5	5	5	5	5	5	5	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	1	5	47	2	1	""	4	6	""	4	0	1	0
348	4	""	5	10	4	""	5	2	5	5	6	5	5	5	6	2	5	5	6	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	18	2	1	""	4	3	""	3	0	1	0
349	4	""	5	1	4	""	5	2	5	5	5	5	5	5	4	2	6	5	5	1	1	1	5	5	5	5	5	5	5	4	4	5	5	5	5	1	1	1	1	4	1	1	1	1	4	4	4	4	2	4	4	43	2	7	""	8	3	""	25	15	25	0
350	4	""	5	10	4	""	6	1	6	1	6	1	1	4	4	2	2	2	4	6	6	6	4	4	5	5	5	5	5	4	5	4	4	4	4	3	1	1	1	1	1	1	1	1	4	4	4	2	2	2	4	35	2	1	""	5	3	""	5	0	1	0
351	9	""	5	10	4	""	6	5	5	5	5	5	5	5	6	5	4	5	5	3	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	5	58	2	1	""	2	6	""	4	0	3	0
352	9	""	5	21	1	""	5	5	5	4	5	5	5	5	3	3	4	5	5	2	5	5	5	5	5	2	5	5	5	2	4	4	2	3	2	2	2	4	2	4	2	2	4	4	2	4	2	2	2	4	5	54	1	1	""	2	7	""	25	7	12	15
353	9	""	4	8	4	""	5	4	5	5	4	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	2	5	1	1	1	4	2	2	3	2	1	1	4	4	4	1	3	5	21	1	12	"Spain"	8	5	""	3	0	10	0
354	9	""	1	4	4	""	4	3	4	5	6	5	5	5	4	3	4	6	6	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	2	2	2	4	4	4	4	2	2	2	4	4	4	2	4	5	55	1	12	"Spain"	8	3	""	3	4	3	5
355	9	""	5	7	4	""	5	4	5	4	4	5	5	5	4	4	6	4	4	4	5	4	5	5	5	5	5	5	5	2	1	2	2	2	1	2	2	2	2	4	4	4	4	4	4	4	4	4	3	4	5	55	2	1	""	2	5	""	2	0	2	0
357	4	""	5	1	2	""	5	4	5	4	6	5	5	5	5	2	3	5	5	4	4	4	5	5	2	2	2	2	2	5	4	5	5	5	5	1	1	1	1	2	2	1	4	2	5	5	5	5	5	5	5	43	2	1	""	8	5	""	4	0	1	0
358	4	""	5	1	2	""	5	4	5	5	6	5	5	5	5	2	2	5	5	4	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4	1	1	1	1	2	2	1	1	1	4	4	4	4	4	4	5	40	2	1	""	6	5	""	6	0	1	0
359	4	""	5	1	2	""	5	5	5	6	5	5	5	5	5	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	2	4	1	1	1	1	1	1	1	1	1	4	4	4	3	3	3	5	41	2	1	""	5	5	""	5	1	1	0
360	4	""	1	3	4	""	5	6	5	6	6	5	5	6	6	6	6	6	6	6	6	6	5	5	5	5	3	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	37	2	1	""	4	5	""	100	0	1	0
361	4	""	1	3	4	""	5	6	5	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	37	1	1	""	4	3	""	100	12	1	2
362	4	""	1	1	3	""	4	4	3	4	3	4	5	4	5	4	2	3	3	4	4	3	4	4	2	4	4	4	4	5	5	4	5	4	4	4	2	4	3	2	4	3	2	2	2	4	4	3	4	3	5	39	2	10	""	7	7	""	4	0	2	0
363	4	""	1	1	3	""	5	6	5	6	6	5	5	5	6	3	3	3	3	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	44	1	10	""	5	5	""	5	0	2	0
364	4	""	5	1	6	""	5	4	4	4	3	5	5	3	4	3	6	5	5	4	4	3	5	5	5	5	5	5	3	3	3	3	4	3	3	1	1	1	1	2	1	1	2	2	3	4	4	4	2	1	5	38	2	1	""	6	5	""	4	1	1	0
365	4	""	1	2	7	"Semester"	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	4	5	4	5	5	5	5	4	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	5	35	2	1	""	3	5	""	5	30	1	2
366	4	""	1	2	1	""	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	5	33	1	1	""	2	6	""	5	6	12	0
367	4	""	1	2	7	"Slottet, kyrkan"	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	5	63	2	1	""	2	3	""	6	0	1	0
368	4	""	1	2	7	"Kyrkan, slottet"	5	6	5	6	6	5	5	5	6	6	6	6	4	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	65	1	1	""	2	3	""	5	0	2	0
369	4	""	1	10	1	""	5	6	6	4	6	5	5	4	4	5	3	6	5	5	5	3	5	5	1	2	5	5	5	1	4	4	1	1	4	1	1	1	1	1	1	1	1	1	4	4	4	2	2	2	5	30	2	10	""	4	6	""	20	2	1	0
370	4	""	1	10	1	""	5	6	5	4	6	5	5	5	3	5	3	3	5	5	5	3	5	5	5	5	5	5	5	4	2	4	2	2	4	2	4	4	1	1	1	1	1	1	4	4	4	2	2	2	5	36	1	10	""	4	7	""	20	2	2	2
371	4	""	5	7	4	""	5	4	5	5	6	5	5	5	6	6	6	5	5	1	1	1	5	5	2	5	4	5	3	2	2	5	1	1	1	1	1	1	1	2	4	1	1	1	1	4	4	2	4	4	1	46	2	1	""	6	3	""	2	0	1	0
372	4	""	5	7	4	""	5	4	5	5	6	5	5	5	5	6	6	5	5	1	1	1	5	5	5	5	5	5	5	1	1	5	1	1	1	1	3	1	1	1	2	1	1	1	2	4	1	1	4	4	1	41	2	1	""	7	6	""	2	2	1	0
373	4	""	5	1	2	""	2	1	2	5	1	5	2	2	1	1	4	5	5	1	1	1	1	3	5	5	4	4	3	1	1	5	2	1	5	1	1	1	1	4	1	1	1	1	1	4	1	4	2	2	2	29	2	1	""	6	3	""	25	0	2	0
374	4	""	5	1	2	""	4	1	4	5	1	5	2	2	1	1	4	5	5	1	1	1	2	4	2	5	4	4	3	2	2	5	4	1	4	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	34	2	1	""	6	3	""	23	0	0	0
375	4	""	5	1	2	""	3	1	4	5	1	4	3	2	3	2	4	5	5	1	1	1	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	38	1	1	""	6	3	""	20	0	0	0
376	4	""	5	1	2	""	5	5	5	2	1	4	1	5	5	1	1	5	5	1	1	1	5	5	4	5	5	3	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	34	1	1	""	6	3	""	1	0	1	1
377	4	""	5	1	2	""	4	2	4	1	1	4	2	4	3	1	3	5	5	1	1	1	4	4	4	5	4	4	4	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	4	29	2	1	""	6	3	""	1	0	1	0
378	4	""	5	1	2	""	5	4	2	5	1	5	5	5	5	1	3	5	5	4	4	4	5	5	5	5	5	5	5	1	4	1	4	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	5	35	1	1	""	6	5	""	10	2	1	2
379	4	""	5	1	2	""	5	4	4	5	4	5	5	5	5	1	3	5	5	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	5	64	2	1	""	6	5	""	10	0	2	0
380	4	""	5	1	2	""	5	4	4	4	2	5	5	5	5	1	3	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	33	2	1	""	6	5	""	10	0	1	0
381	4	""	3	7	7	"Semester"	5	5	5	5	6	5	5	5	5	6	6	6	6	5	4	4	5	5	4	5	5	5	5	4	4	4	3	3	4	3	3	4	2	3	4	2	3	2	4	4	4	4	2	2	5	41	1	11	""	5	5	""	1	0	2	0
382	4	""	5	1	2	""	5	5	5	5	6	5	5	5	4	4	4	5	5	4	4	4	5	5	5	5	5	5	5	1	1	4	4	4	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	45	1	1	""	6	6	""	1	1	1	0
383	4	""	5	1	4	""	5	5	5	5	6	5	5	5	6	6	6	5	5	4	4	4	5	5	5	5	5	5	5	1	1	4	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	47	2	1	""	7	5	""	1	1	1	0
384	4	""	1	1	2	""	5	3	5	4	3	5	3	5	4	3	3	3	3	5	5	5	4	3	3	5	3	3	3	2	4	2	4	3	4	1	1	1	4	3	4	2	3	3	4	4	4	2	5	5	4	70	2	12	"Australia"	2	8	""	3	0	1	0
385	4	""	1	1	2	""	5	6	5	4	3	5	4	4	3	3	3	3	3	4	4	4	4	4	5	5	4	4	4	2	4	2	4	3	4	2	2	2	4	4	4	2	3	3	4	4	4	4	5	5	4	70	1	12	"Australia"	2	8	""	3	0	1	0
386	4	""	3	1	2	""	5	6	6	3	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	2	5	5	2	5	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	5	37	2	1	""	4	5	""	3	0	1	0
387	4	""	3	1	2	""	6	4	6	4	6	5	5	5	3	6	6	6	6	4	4	4	4	2	5	5	4	5	5	1	4	2	4	2	4	1	1	1	1	1	4	1	4	1	1	4	1	1	1	2	5	60	2	7	""	3	5	""	20	0	1	0
388	4	""	5	1	2	""	5	5	5	5	6	5	5	5	5	4	6	5	5	4	4	4	2	5	5	5	5	5	3	1	4	4	4	1	3	1	1	1	1	2	4	1	3	1	1	4	1	1	1	4	5	59	2	1	""	4	4	""	20	0	2	0
389	4	""	1	1	2	""	4	3	4	4	3	5	5	5	3	3	3	3	4	4	4	4	5	5	5	5	5	5	5	2	2	1	4	2	4	2	2	2	2	2	2	2	2	2	2	4	2	2	2	4	4	40	1	12	"Australia"	2	8	""	5	0	1	0
390	4	""	5	1	2	""	4	6	4	5	6	5	5	5	6	6	6	4	4	4	4	4	5	5	4	3	4	4	4	2	2	5	5	2	5	1	1	1	3	2	4	2	2	2	4	4	2	4	4	2	4	46	2	1	""	8	5	""	4	0	1	0
391	4	""	4	1	2	""	4	4	4	4	6	5	5	4	6	6	6	6	6	4	4	4	5	5	5	5	5	5	5	2	2	4	4	2	4	1	1	1	1	2	2	1	2	2	2	4	4	2	2	2	4	48	1	1	""	8	5	""	4	0	2	0
392	4	""	1	1	2	""	5	4	5	2	6	5	5	5	4	6	6	6	5	5	5	5	5	5	2	5	5	5	5	2	1	1	2	2	4	1	1	1	4	2	1	2	4	3	1	5	4	2	2	4	5	29	2	4	""	2	6	""	0	0	5	10
393	4	""	1	1	2	""	5	5	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	2	5	4	4	4	2	2	2	4	4	4	2	2	2	4	4	2	2	4	4	2	2	2	2	2	4	5	29	2	8	""	1	6	""	0	0	2	0
394	4	""	1	2	1	""	5	5	5	4	6	5	5	5	6	6	5	5	5	4	4	4	5	6	5	5	4	3	3	4	2	2	1	1	1	1	1	1	1	2	2	2	3	3	4	2	1	1	1	4	5	57	1	12	"Austria"	7	4	""	2	2	1	0
395	4	""	1	2	1	""	5	4	4	5	6	5	5	5	6	3	4	4	4	5	5	5	5	5	5	5	5	5	5	2	2	2	4	2	4	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	5	55	2	12	"Austria"	7	6	""	2	2	1	0
396	9	""	5	7	7	""	5	5	5	5	4	4	4	3	2	2	4	4	4	3	3	3	5	4	4	5	4	4	5	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	4	4	3	4	3	3	4	33	1	1	""	7	3	""	5	0	2	0
397	4	""	1	2	1	""	4	4	4	4	6	4	4	4	6	3	3	4	4	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5	20	1	12	"Austria"	7	3	""	1	0	1	0
398	4	""	1	2	1	""	5	4	4	4	6	5	5	5	6	3	5	4	4	5	5	5	5	5	5	4	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	18	2	12	"Austria"	7	3	""	2	0	1	0
399	4	""	1	2	1	""	5	4	4	5	6	5	5	5	6	3	3	5	5	5	5	5	5	5	5	3	5	5	5	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	5	18	2	12	"Austria"	7	3	""	3	0	1	0
403	9	""	5	365	7	"My home"	4	4	2	4	4	2	4	4	2	4	2	4	4	4	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	53	1	1	""	6	4	""	2	0	1	0
404	9	""	5	90	7	"Bor harr"	5	4	5	5	1	4	5	4	2	2	2	1	5	4	4	4	5	5	5	5	5	5	5	4	4	3	4	3	4	5	5	5	1	5	2	1	2	3	4	5	5	4	2	4	5	44	2	1	""	7	3	""	5	0	2	0
405	4	""	1	1	3	""	5	6	6	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	4	1	4	4	4	1	1	1	1	2	1	1	4	3	4	5	4	1	1	4	5	58	1	7	""	7	3	""	8	0	1	0
406	4	""	1	1	3	""	5	6	6	6	6	5	5	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	2	4	2	4	4	4	1	1	1	1	2	1	1	2	3	4	5	4	2	2	4	5	53	2	7	""	7	3	""	8	0	1	0
407	4	""	1	3	3	""	6	6	6	6	6	5	5	5	6	6	6	6	5	5	5	5	4	5	3	5	5	5	5	1	4	5	2	1	4	1	1	1	1	1	4	1	1	1	1	4	1	2	1	4	5	44	2	4	""	8	6	""	2	0	3	1
408	4	""	1	3	3	""	5	6	6	6	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	1	4	4	2	1	4	1	1	1	1	1	4	1	1	3	1	4	1	1	1	4	5	45	1	4	""	8	6	""	1	0	3	0
409	4	""	1	2	3	""	6	5	4	6	6	5	5	5	6	6	6	6	6	4	4	4	5	5	2	5	5	5	5	1	1	4	1	4	1	1	1	1	1	1	4	4	4	1	1	1	1	1	1	1	5	23	1	10	""	6	6	""	10	5	10	0
410	4	""	1	2	3	""	6	4	4	6	6	5	5	4	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	4	4	2	4	1	1	1	1	1	4	4	1	1	1	1	1	1	1	1	5	53	2	10	""	6	8	"Hi"	5	0	4	0
411	4	""	1	2	3	""	5	6	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	2	4	2	4	1	1	1	1	1	4	1	1	1	2	2	2	2	2	2	5	18	2	4	""	8	3	""	2	0	2	0
412	4	""	1	7	3	""	5	5	5	6	6	5	5	5	6	2	3	4	4	5	5	5	5	5	5	4	5	5	5	1	1	4	4	3	3	1	1	1	3	3	3	3	3	3	5	5	5	4	4	4	5	70	1	11	""	2	7	""	1	0	1	0
413	4	""	1	7	3	""	5	5	5	6	6	5	5	5	6	2	3	3	3	5	5	5	5	5	5	5	5	5	5	2	2	4	4	2	2	2	2	2	3	3	3	3	3	3	5	5	5	2	3	3	5	70	2	11	""	2	6	""	1	0	1	0
414	4	""	1	7	3	""	4	4	4	6	6	5	5	5	6	2	6	6	6	5	5	5	5	5	5	4	5	5	5	1	1	4	4	3	3	2	2	2	3	3	3	3	3	3	4	4	4	2	3	3	5	70	2	11	""	2	8	""	1	0	1	0
415	4	""	5	1	6	""	6	5	5	2	2	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	3	5	4	4	2	2	2	5	1	1	1	1	2	2	2	3	3	2	5	5	1	1	1	4	26	1	1	""	8	3	""	24	50	1	0
416	4	""	1	1	2	""	4	2	3	3	3	5	5	5	3	3	3	3	3	4	4	4	5	3	5	6	5	3	5	5	5	5	5	5	4	1	1	1	2	4	4	3	3	3	2	4	2	2	2	2	5	61	1	12	"India"	1	6	""	24	0	1	0
417	4	""	1	1	2	""	4	3	4	3	3	5	5	5	3	3	3	3	3	5	5	5	5	5	5	5	5	3	3	4	4	4	4	4	4	1	1	1	1	3	3	1	3	3	4	4	4	4	2	2	5	55	2	12	"India"	1	6	""	20	0	1	0
418	4	""	1	1	2	""	4	3	4	3	3	5	5	5	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	1	2	2	2	3	3	4	4	4	3	3	3	5	27	2	12	"India"	1	7	""	20	0	1	0
419	4	""	2	1	2	""	4	3	4	5	3	5	5	5	3	3	3	3	3	4	4	4	5	5	5	4	5	5	4	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	4	4	1	1	1	1	5	45	1	1	""	8	5	""	5	0	1	0
420	4	""	2	1	2	""	4	4	4	4	3	4	4	4	3	3	3	3	3	4	4	4	5	5	5	4	5	5	5	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	4	4	2	2	1	1	5	45	2	1	""	8	5	""	5	0	1	0
421	4	""	1	12	2	""	5	4	5	5	6	5	5	5	5	1	3	5	5	5	5	5	4	3	5	5	3	5	3	4	3	2	3	3	4	1	1	1	1	1	4	1	3	3	5	4	2	2	3	2	5	61	2	10	""	5	7	""	2	3	1	0
422	4	""	1	12	2	""	5	5	5	5	6	5	5	5	5	1	3	3	3	5	5	5	5	5	5	5	5	5	5	2	2	4	2	2	4	2	2	2	2	4	2	2	3	3	5	4	2	2	2	2	5	63	1	10	""	5	7	""	3	0	1	0
423	4	""	5	1	6	""	5	2	5	4	1	5	5	5	5	3	3	5	5	4	4	4	5	5	5	5	5	5	5	1	1	4	5	1	4	1	1	1	2	1	1	4	1	1	5	1	1	2	1	1	5	34	1	1	""	4	5	""	2	3	1	0
424	4	""	5	1	2	""	5	5	5	5	2	5	5	5	4	2	3	5	5	4	4	4	5	5	5	5	5	5	5	2	2	4	4	2	4	2	2	2	2	2	2	2	2	2	5	2	2	4	2	2	5	29	2	1	""	4	4	""	2	0	1	0
425	4	""	4	5	4	""	5	3	5	4	6	5	5	5	3	3	3	5	5	4	4	4	5	5	5	5	4	5	5	1	1	4	4	1	1	1	1	1	1	4	2	1	1	1	4	4	1	1	1	4	4	65	2	1	""	5	5	""	5	0	2	0
426	4	""	4	5	4	""	5	5	5	5	6	5	5	5	5	3	3	5	5	4	4	4	5	5	5	5	5	5	5	2	2	2	4	2	2	1	1	1	1	2	1	2	1	1	4	4	2	2	2	4	4	65	1	1	""	5	3	""	5	0	2	0
427	4	""	1	14	2	""	6	2	6	4	6	5	5	5	6	6	6	3	5	3	3	3	5	3	2	5	3	5	5	1	4	5	4	3	2	1	1	1	3	3	3	3	2	3	1	2	1	1	3	4	5	39	2	10	""	6	5	""	2	0	1	0
428	4	""	1	14	2	""	6	2	6	4	6	5	5	5	6	6	6	6	5	3	3	3	5	3	2	5	5	5	5	2	4	4	4	3	2	2	2	2	2	2	2	3	3	3	2	4	2	2	3	3	4	41	1	10	""	6	5	""	2	0	1	0
429	4	""	3	1	2	""	5	3	5	5	6	5	5	4	6	3	3	3	3	5	5	5	5	3	3	5	3	3	5	1	1	1	1	1	4	2	2	2	2	1	4	3	3	3	1	1	1	1	1	1	5	37	2	12	"Lithuania"	2	3	""	10	5	3	0
430	4	""	3	10	2	""	4	6	4	6	6	5	5	5	6	6	6	6	4	4	4	4	5	5	3	5	5	5	5	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	5	60	2	12	"Lithuania"	2	5	""	10	0	1	0
431	4	""	1	1	2	""	4	3	4	4	3	5	5	4	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	4	41	2	2	""	6	3	""	2	0	1	0
432	4	""	2	1	2	""	4	2	4	4	3	5	5	5	3	3	3	3	4	4	4	4	5	5	5	5	5	5	5	2	2	2	2	2	4	1	1	1	1	1	1	1	1	1	2	4	2	2	2	2	4	51	1	12	"Singapore"	2	5	""	2	5	2	10
