"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"demo_age"	"demo_gender"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"	"demo_nationality"	"gen_insec_mean"	"dest_info_mean"	"gen_trav_sum"	"gen_trav_int"	"gen_trav_bin"	"dest_sec"	"dest_trav_int"
265	5	1	5	1	2	1	5	5	5	5	5	5	5	4	4	5	2	5	5	5	5	5	5	3	1	5	5	6	5	5	5	5	4	1	5	1	1	5	1	2	5	1	1	1	4	1	1	1	1	1	5	25	"male"	1	1	8	3	1	52	0	0	0	"swe"	1.5	4	0	1	1	5	5
266	5	1	1	90	6	1	3	2	2	2	NA	5	5	5	4	5	NA	2	1	5	5	5	5	5	6	5	5	5	5	5	5	5	2	4	2	2	2	2	1	4	5	1	5	4	1	4	5	2	2	1	5	23	"male"	1	1	3	3	1	0	100	6	0	"swe"	2.5	4.2	6	3	2	5	1
267	5	1	2	6	4	1	NA	5	5	5	4	4	5	NA	NA	NA	NA	NA	NA	5	5	NA	5	6	5	5	5	5	5	1	5	5	5	5	5	1	1	1	1	1	1	1	1	1	4	5	5	5	2	1	5	73	"female"	1	1	3	5	1	2	0	2	0	"swe"	3.66666666666667	4.2	2	2	2	5	2
268	5	1	5	3	1	1	3	3	2	2	3	4	5	4	NA	3	3	3	3	5	4	3	3	3	6	3	3	2	5	1	4	1	3	4	4	3	3	1	1	3	4	5	4	3	2	4	1	1	1	1	2	51	"male"	1	1	2	4	1	4	0	5	5	"swe"	1.66666666666667	2.6	10	3	2	4	5
269	5	1	5	3	5	1	NA	5	4	NA	NA	5	5	5	NA	5	NA	NA	5	5	5	NA	5	5	5	5	5	5	5	4	4	2	2	2	2	1	1	1	1	2	2	1	1	1	4	4	2	2	2	2	5	27	"female"	1	1	4	6	1	12	6	2	0	"swe"	2.66666666666667	2.8	2	2	2	5	5
270	5	1	5	4	1	1	4	1	4	5	NA	5	5	3	NA	NA	NA	5	5	5	5	3	5	5	6	6	5	5	5	5	5	1	1	4	1	1	1	1	1	5	1	1	1	1	1	4	5	5	1	2	4	29	"female"	1	1	2	6	1	3	0	3	0	"swe"	3	3.2	3	2	2	5	5
271	2	1	5	14	4	1	NA	2	4	5	5	5	5	4	5	2	3	NA	5	4	4	2	5	5	5	5	5	5	5	2	4	1	4	2	2	1	1	1	1	2	2	2	2	2	2	5	4	2	2	1	5	18	"female"	1	1	3	3	1	30	0	2	0	"swe"	2.66666666666667	2.6	2	2	2	4	5
274	5	1	2	2	2	1	4	NA	4	2	NA	5	5	NA	NA	3	4	NA	5	2	5	NA	5	6	6	6	5	6	5	1	1	3	1	5	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	32	"female"	1	1	4	5	1	12	3	1	0	"swe"	1.16666666666667	2.2	1	1	1	5	2
275	5	1	5	4	1	1	4	2	2	5	NA	5	5	4	5	5	NA	NA	5	2	2	2	5	5	6	6	5	5	5	1	1	1	4	1	2	1	1	1	1	4	4	1	2	2	1	4	1	1	1	1	4	68	"male"	1	1	6	3	1	20	0	2	0	"swe"	1.5	1.6	2	2	2	2	5
276	5	1	5	1	2	1	4	2	4	5	5	5	5	5	4	4	NA	5	5	5	5	2	4	5	5	5	5	6	5	4	2	1	1	1	5	1	1	1	4	1	4	1	2	5	1	1	1	1	1	1	4	27	"female"	1	1	8	3	1	5	0	1	0	"swe"	1	1.8	1	1	1	5	5
277	5	1	5	3	4	1	4	4	5	5	4	2	3	4	4	2	2	NA	2	3	5	2	5	5	6	5	5	5	5	4	5	4	4	5	2	2	1	1	1	4	2	1	1	1	2	2	2	2	1	1	4	27	"male"	1	1	8	3	1	25	0	0	0	"swe"	1.66666666666667	4.4	0	1	1	5	5
278	5	1	3	3	4	1	5	NA	4	4	NA	5	5	5	NA	4	NA	NA	4	5	4	NA	5	5	5	5	5	5	5	2	2	1	1	5	5	1	1	1	2	2	2	2	4	2	2	2	4	2	1	1	4	37	"male"	1	1	2	4	1	3	5	1	0	"swe"	2	2.2	1	1	1	4	3
279	5	1	3	3	4	1	2	NA	4	NA	NA	5	5	4	NA	NA	NA	NA	5	4	4	4	5	5	6	5	5	5	5	2	4	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	5	36	"female"	1	1	2	5	1	4	0	2	0	"swe"	1.16666666666667	2.2	2	2	2	4	3
280	5	1	1	1	6	1	3	3	4	4	NA	2	5	3	NA	3	NA	NA	NA	5	3	3	4	5	6	6	5	2	5	5	4	4	2	4	5	2	2	1	5	4	2	4	4	3	2	4	4	4	1	5	4	29	"male"	1	1	8	2	1	4	35	1	0	"swe"	3.33333333333333	3.8	1	1	1	3	1
281	5	1	2	6	4	1	4	2	5	5	NA	5	5	5	NA	NA	NA	NA	3	5	5	NA	5	5	5	5	5	6	5	4	4	2	5	3	5	1	1	1	1	1	1	1	1	1	2	4	2	2	2	2	5	60	"female"	1	1	8	5	1	6	0	0	0	"swe"	2.33333333333333	3.6	0	1	1	5	2
282	5	1	5	1	2	1	5	5	4	5	NA	5	4	4	5	5	NA	5	5	4	2	2	4	2	3	3	3	4	4	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	1	4	2	1	1	4	5	68	"male"	1	1	8	3	1	10	0	1	0	"swe"	2.16666666666667	1.6	1	1	1	2	5
283	5	1	5	7	1	1	4	5	4	5	NA	5	5	5	3	3	3	5	5	5	4	3	5	5	6	5	5	3	5	5	5	5	5	5	5	1	1	1	3	5	5	1	1	1	1	5	5	5	5	5	5	65	"female"	1	1	8	4	1	52	0	1	0	"swe"	4.33333333333333	5	1	1	1	4	5
284	5	1	5	1	6	1	5	5	4	5	4	5	5	5	4	5	NA	5	5	4	2	2	5	5	6	6	5	5	5	1	4	5	4	5	1	1	1	1	1	4	1	1	4	1	1	4	4	4	1	1	5	58	"male"	1	1	8	6	1	20	70	4	2	"swe"	2.5	3.8	6	3	2	2	5
285	5	1	4	7	1	1	4	2	5	2	5	5	5	5	2	1	3	1	5	5	4	2	5	5	6	5	5	5	5	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	5	57	"female"	1	1	8	5	1	3	1	2	0	"swe"	1.33333333333333	2.4	2	2	2	4	4
286	5	1	1	1	2	1	3	3	NA	5	NA	5	5	5	NA	NA	NA	NA	NA	5	5	NA	5	5	6	6	5	5	5	1	1	1	4	5	4	1	1	1	1	1	4	1	1	1	2	4	1	1	1	4	5	38	NA	1	1	6	5	1	4	5	0	0	"swe"	2.16666666666667	2.4	0	1	1	5	1
287	11	27	2	3	3	1	4	5	4	3	3	2	2	5	5	5	3	3	4	2	4	4	4	4	4	2	4	4	4	3	4	2	4	2	4	4	2	2	4	4	2	4	2	4	4	4	2	2	2	2	4	31	"male"	10	1	8	6	1	20	5	2	3	"int"	2.66666666666667	3	5	3	2	4	2
288	5	1	1	1	7	16	NA	NA	2	2	5	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	5	5	5	5	5	6	5	1	1	1	2	1	5	1	1	1	1	4	1	4	1	1	4	5	4	1	1	4	5	29	"female"	1	1	3	4	1	50	12	10	1	"swe"	3.16666666666667	1.2	11	3	2	5	1
289	5	1	1	1	2	1	3	3	4	1	2	3	3	4	NA	NA	NA	NA	1	5	4	3	4	5	6	5	5	5	5	4	5	4	5	5	5	1	1	1	1	2	1	2	1	1	4	4	4	2	2	1	5	27	"female"	1	1	3	5	1	4	2	1	0	"swe"	2.83333333333333	4.6	1	1	1	4	1
290	5	1	3	7	5	1	4	2	2	2	NA	1	NA	4	NA	3	NA	NA	5	5	5	NA	5	5	6	5	5	6	6	2	4	4	5	4	5	1	1	1	1	1	4	1	1	1	5	5	1	1	1	5	5	57	"female"	1	1	3	8	8	6	0	1	0	"swe"	3	3.8	1	1	1	5	3
291	5	1	2	3	4	1	2	1	4	2	1	2	5	5	4	5	5	NA	5	4	5	4	5	4	6	6	5	5	5	2	4	1	4	1	4	1	2	2	1	4	2	2	4	4	1	4	2	5	1	2	5	32	"female"	1	1	4	5	1	15	0	2	0	"swe"	2.5	2.4	2	2	2	5	2
292	5	1	1	3	4	1	4	1	2	4	2	5	5	5	4	NA	NA	NA	5	5	5	NA	5	5	5	5	5	5	5	1	2	1	4	1	5	1	1	1	2	2	1	2	2	1	1	4	1	1	1	1	5	34	"female"	1	1	3	5	1	20	0	2	0	"swe"	1.5	1.8	2	2	2	5	1
293	5	1	1	3	4	1	4	4	4	2	2	5	5	5	5	5	NA	NA	5	5	5	5	5	5	5	5	5	5	5	4	4	5	4	4	2	1	1	1	1	1	1	1	1	1	2	4	4	4	2	2	5	55	"male"	8	1	2	5	1	5	10	3	0	"int"	3	4.2	3	2	2	5	1
294	5	1	1	7	4	1	3	2	5	4	NA	5	5	5	NA	NA	5	NA	5	5	4	5	5	5	6	6	5	5	5	5	5	5	4	3	4	2	1	1	1	4	4	2	4	2	4	4	4	2	1	2	5	42	"female"	7	1	3	6	1	4	2	2	0	"int"	2.83333333333333	4.4	2	2	2	4	1
295	5	1	1	4	4	1	NA	5	5	5	5	5	5	5	NA	NA	NA	NA	5	5	5	NA	5	5	5	5	5	5	5	1	1	2	2	1	1	1	1	1	1	2	4	4	4	2	4	4	3	1	1	1	5	29	"female"	10	1	4	5	1	5	0	5	0	"int"	2.33333333333333	1.4	5	3	2	5	1
296	9	1	5	7	1	1	4	4	4	5	5	4	4	2	2	2	2	4	5	4	2	2	4	4	4	4	4	4	4	2	2	1	2	2	4	2	2	2	2	2	2	2	4	4	2	2	2	2	2	2	5	52	"female"	1	1	5	4	1	5	1	2	0	"swe"	2	1.8	2	2	2	2	5
297	9	1	4	7	4	1	4	4	5	5	4	4	4	4	4	NA	2	4	4	4	4	4	4	4	4	5	4	4	4	3	4	3	3	3	4	2	2	1	2	2	2	3	4	4	4	4	4	3	3	2	4	62	"male"	1	1	6	3	1	2	3	0	0	"swe"	3.33333333333333	3.2	0	1	1	4	4
298	9	1	5	14	4	1	5	4	5	5	3	5	5	4	4	4	4	4	4	5	4	4	5	5	5	5	5	5	5	4	5	3	3	4	5	1	1	1	1	2	1	2	3	2	4	2	2	2	1	1	5	58	"female"	1	1	5	3	1	10	3	1	0	"swe"	2	3.8	1	1	1	4	5
299	9	1	5	10	3	1	5	4	4	5	4	5	4	2	4	5	4	4	5	4	2	4	4	5	4	5	5	5	5	4	4	4	4	4	4	1	2	1	2	2	2	2	2	2	4	5	4	4	4	4	4	20	"female"	1	1	6	3	1	5	2	2	0	"swe"	4.16666666666667	4	2	2	2	2	5
301	7	1	5	4	4	1	5	5	5	5	NA	5	4	3	5	3	3	5	5	4	3	3	5	2	5	5	4	4	4	2	2	3	4	4	3	3	2	4	4	4	2	4	4	4	4	4	4	4	2	4	5	59	"female"	1	1	8	6	1	4	0	1	0	"swe"	3.66666666666667	3	1	1	1	3	5
303	9	1	3	7	4	1	5	3	3	4	1	3	3	4	3	3	3	3	5	5	5	5	4	4	4	2	4	4	4	2	2	2	4	4	4	2	2	2	2	4	2	3	4	3	2	2	2	2	2	2	4	26	"female"	1	1	3	3	1	2	0	0	0	"swe"	2	2.8	0	1	1	5	3
305	11	10	5	18	1	1	4	2	2	2	2	5	2	5	2	1	1	1	1	5	5	5	5	2	4	6	5	5	5	5	5	4	5	2	4	3	3	4	4	4	4	5	5	5	5	5	4	3	1	1	5	26	"male"	1	1	2	5	1	2	1	1	0	"swe"	3.16666666666667	4.2	1	1	1	5	5
306	4	1	1	2	3	1	4	NA	NA	NA	NA	5	5	5	NA	4	3	NA	4	5	5	5	5	5	2	2	5	5	5	4	2	4	2	2	4	2	2	4	2	2	2	2	4	2	3	4	2	2	2	2	5	42	"female"	9	1	8	6	1	2	0	1	0	"int"	2.5	2.8	1	1	1	5	1
307	9	1	5	14	5	1	5	2	4	4	2	4	4	4	4	3	4	3	3	3	3	3	4	4	4	4	4	4	4	4	5	4	5	3	4	4	3	4	2	2	5	4	4	3	4	5	5	4	4	4	5	22	"female"	1	1	6	3	1	5	0	3	0	"swe"	4.33333333333333	4.2	3	2	2	3	5
308	9	1	5	30	4	1	5	2	4	5	5	3	3	4	4	4	2	3	4	2	4	3	5	5	5	5	5	5	5	4	4	3	4	3	5	2	2	2	3	2	2	3	4	3	4	4	3	4	3	3	5	22	"female"	1	1	5	3	1	2	0	0	0	"swe"	3.5	3.6	0	1	1	4	5
309	7	1	5	31	5	1	4	4	4	2	2	4	5	5	5	4	3	3	3	4	4	4	5	4	4	4	4	4	5	4	4	3	4	3	5	3	3	2	3	3	3	2	4	3	4	4	4	2	2	4	5	19	"female"	12	2	1	3	1	4	0	2	0	"int"	3.33333333333333	3.6	2	2	2	4	5
310	9	1	2	5	7	41	5	5	5	5	5	5	5	5	4	NA	NA	NA	NA	5	5	NA	5	5	3	4	5	5	5	4	4	4	4	3	3	2	3	2	1	4	2	2	4	2	2	4	4	4	2	2	5	22	"female"	1	1	5	5	1	2	0	4	0	"swe"	3	3.8	4	3	2	5	2
311	9	1	2	90	6	1	5	4	4	4	4	4	4	5	5	2	4	4	4	4	5	5	5	5	5	4	5	5	5	2	2	2	4	2	4	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	4	38	"female"	12	7	3	3	1	3	2	3	2	"int"	2.16666666666667	2.4	5	3	2	5	2
312	9	1	4	1	2	1	5	4	4	4	3	4	4	4	3	3	3	3	3	2	4	NA	4	4	2	4	4	4	5	2	2	2	4	4	4	2	5	2	2	2	2	4	4	2	5	5	5	2	2	4	4	23	"male"	1	1	4	4	1	3	1	1	0	"swe"	3.83333333333333	2.8	1	1	1	4	4
313	4	1	5	365	7	6	4	4	4	4	2	5	5	5	5	5	2	2	5	5	5	NA	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	62	"female"	1	1	6	3	1	10	0	2	0	"swe"	2	5	2	2	2	5	5
314	4	1	2	1	2	1	4	5	4	4	3	NA	NA	5	5	3	3	3	3	5	NA	NA	5	5	3	3	5	5	5	3	3	3	3	3	3	3	4	4	2	4	3	4	4	4	3	4	2	2	3	4	5	30	"female"	2	1	4	5	1	5	0	2	2	"int"	3	3	4	3	2	NA	2
315	4	1	1	7	1	1	5	5	5	5	4	5	5	5	4	4	4	NA	NA	5	5	3	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	41	"female"	1	1	4	4	1	3	0	0	0	"swe"	1.16666666666667	1.4	0	1	1	5	1
316	4	1	2	7	1	1	5	5	5	5	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	63	"male"	1	1	4	3	1	3	0	0	0	"swe"	1	1.4	0	1	1	5	2
317	4	1	1	7	1	1	5	5	5	5	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	"female"	1	1	4	5	1	3	0	0	0	"swe"	1	1.4	0	1	1	5	1
318	4	1	5	5	4	1	5	3	5	NA	NA	5	5	5	NA	5	NA	NA	NA	5	5	5	5	5	3	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	44	"female"	1	1	2	6	1	3	10	1	2	"swe"	1	2.8	3	2	2	5	5
319	4	1	5	5	4	1	5	5	5	5	NA	5	5	5	NA	5	NA	NA	NA	5	5	5	5	5	5	3	5	5	5	1	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	49	"male"	1	1	2	6	1	3	2	1	2	"swe"	1.5	2.8	3	2	2	5	5
320	4	1	1	1	2	1	5	NA	5	NA	NA	5	5	5	5	NA	NA	5	5	NA	NA	NA	5	5	5	5	5	5	5	1	2	4	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	51	"female"	1	1	6	5	1	8	0	1	0	"swe"	1	2	1	1	1	NA	1
321	9	1	1	1	2	1	5	4	5	5	3	4	5	4	3	2	3	3	3	2	5	5	5	5	4	4	3	4	4	1	1	1	4	2	4	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	5	47	"male"	3	1	8	6	1	3	1	1	0	"int"	1.16666666666667	1.8	1	1	1	5	1
322	9	1	2	1	1	1	4	3	3	4	3	5	5	5	3	3	3	3	3	5	5	5	5	5	3	3	5	5	5	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	5	52	"female"	12	10	3	6	1	1	0	3	0	"int"	2.16666666666667	3	3	2	2	5	2
323	4	1	1	1	7	8	5	NA	5	NA	NA	5	5	5	NA	5	NA	NA	NA	5	NA	NA	5	5	5	5	5	5	5	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	61	"male"	1	1	6	8	1	3	0	1	0	"swe"	1	1.6	1	1	1	NA	1
324	4	1	5	1	4	1	5	NA	5	NA	NA	5	5	5	5	NA	NA	5	5	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	5	31	"male"	1	1	4	5	1	20	75	1	0	"swe"	2	3.4	1	1	1	5	5
325	4	1	5	1	4	1	5	NA	5	5	NA	5	5	5	5	5	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	5	70	"male"	1	1	7	5	1	3	0	2	0	"swe"	2	1.6	2	2	2	5	5
326	4	1	1	1	4	1	5	NA	5	4	NA	5	5	4	NA	NA	NA	NA	NA	5	5	NA	5	5	5	4	5	5	5	2	5	5	4	3	5	1	2	2	1	2	1	1	1	1	1	4	4	4	1	1	5	30	"female"	1	1	4	6	1	10	2	1	0	"swe"	2.5	3.8	1	1	1	5	1
327	4	1	3	1	2	1	4	NA	4	NA	NA	5	5	5	NA	3	5	5	NA	5	5	5	5	5	5	5	5	5	5	1	4	1	5	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	28	"female"	12	1	1	6	1	2	0	1	0	"int"	1	2.4	1	1	1	5	3
328	4	1	4	1	2	1	5	NA	5	NA	NA	5	5	5	NA	NA	5	5	NA	5	5	5	5	5	5	5	5	5	5	1	1	1	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	33	"male"	12	12	1	6	1	2	0	1	0	"int"	1	1.6	1	1	1	5	4
329	4	1	1	1	7	17	5	NA	5	NA	NA	5	5	NA	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	1	1	4	5	5	1	1	1	1	1	1	1	1	1	4	1	5	1	1	1	1	5	61	"male"	1	1	2	5	1	4	1	7	0	"swe"	1.66666666666667	3.2	7	3	2	5	1
330	4	1	2	1	7	18	5	NA	5	NA	NA	5	5	NA	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	1	1	4	4	1	4	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	5	59	"female"	1	1	2	5	1	2	0	7	0	"swe"	1.5	2.2	7	3	2	5	2
331	4	1	1	1	3	1	5	5	NA	4	NA	5	5	5	NA	NA	NA	NA	4	5	5	NA	5	5	3	5	5	5	5	3	4	3	4	4	4	2	2	2	4	2	2	4	3	2	4	4	4	4	4	4	5	20	"female"	10	1	8	3	1	3	0	3	0	"int"	4	3.6	3	2	2	5	1
332	9	1	1	1	6	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	4	18	"male"	12	10	2	2	1	1	0	1	0	"int"	2.16666666666667	4	1	1	1	4	1
333	9	1	2	1	6	1	4	4	NA	4	NA	4	4	4	NA	4	NA	NA	NA	4	4	NA	4	4	4	6	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	5	33	"male"	12	9	2	4	1	1	1	1	1	"int"	1.83333333333333	4	2	2	2	4	2
334	9	1	1	7	1	1	4	4	4	5	4	4	5	5	5	4	4	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	27	"female"	1	1	4	6	1	5	2	5	2	"swe"	2	4	7	3	2	5	1
335	9	1	2	1	2	1	4	2	4	5	3	5	5	4	3	3	2	3	3	4	5	3	4	3	3	4	4	4	4	4	4	4	1	4	4	2	3	3	4	4	4	2	2	4	2	2	2	2	2	2	5	58	"female"	3	1	5	5	1	5	1	2	0	"int"	2	3.4	2	2	2	5	2
336	4	1	1	1	3	1	5	NA	5	5	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	4	1	5	5	5	3	4	1	1	1	4	1	1	1	1	1	1	1	1	1	5	4	1	1	1	4	5	61	"female"	11	1	5	6	1	2	0	1	0	"int"	2.66666666666667	2	1	1	1	5	1
337	4	1	4	1	3	1	5	NA	5	NA	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	2	5	5	5	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	4	4	1	1	1	1	5	63	"male"	11	1	5	7	1	2	0	1	0	"int"	2	1	1	1	1	5	4
338	9	1	2	1	1	1	5	3	4	5	3	5	5	4	3	4	3	3	3	3	4	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	26	"female"	12	10	2	5	1	1	0	1	0	"int"	2	4	1	1	1	4	2
339	9	1	1	1	2	1	4	5	NA	4	NA	4	4	5	NA	NA	NA	NA	4	4	5	NA	5	5	5	5	5	5	5	4	4	3	3	4	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	5	46	"female"	12	10	4	5	1	3	3	2	2	"int"	1	3.6	4	3	2	5	1
340	9	1	2	3	3	1	4	4	2	4	3	4	3	4	3	3	2	3	4	5	5	5	4	5	2	5	5	2	4	2	2	2	4	2	4	4	1	1	2	4	2	4	4	4	2	2	2	4	2	4	5	21	"female"	1	1	4	3	1	4	0	2	0	"swe"	2.66666666666667	2.4	2	2	2	5	2
341	9	1	2	2	1	1	5	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	5	5	5	4	5	4	3	3	4	3	4	3	1	1	1	4	2	3	4	4	3	4	4	4	4	2	5	21	"female"	1	1	3	3	1	5	1	2	0	"swe"	3.5	3.4	2	2	2	NA	2
342	4	1	4	1	2	1	5	4	5	5	NA	5	5	5	NA	NA	NA	NA	5	5	5	5	5	5	4	4	5	5	5	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	4	4	1	1	1	1	5	21	"female"	1	1	4	5	1	10	0	2	0	"swe"	2	1.4	2	2	2	5	4
343	9	1	2	5	1	1	4	4	5	5	NA	4	5	5	5	3	2	NA	5	2	4	4	5	5	2	4	5	5	5	4	5	4	4	5	4	1	4	2	2	4	2	2	2	2	2	4	2	2	2	4	4	44	"female"	4	1	3	5	1	4	2	1	1	"int"	2.66666666666667	4.4	2	2	2	4	2
344	4	1	1	1	3	1	NA	NA	NA	NA	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	6	5	5	5	4	2	1	1	3	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	5	61	"male"	2	1	4	5	1	3	2	2	0	"int"	1.83333333333333	2.6	2	2	2	5	1
345	4	1	2	1	2	1	4	NA	4	NA	NA	5	5	5	NA	NA	NA	NA	NA	5	5	5	5	5	5	5	5	5	5	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	5	60	"female"	2	1	4	5	1	3	0	2	0	"int"	2.66666666666667	1.6	2	2	2	5	2
346	4	1	5	10	4	1	5	2	5	5	3	5	5	5	4	4	5	5	5	5	5	5	2	5	2	5	5	5	3	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	2	5	50	"male"	1	1	4	6	1	4	5	1	0	"swe"	2.16666666666667	1.6	1	1	1	5	5
347	4	1	3	10	4	1	5	5	5	5	NA	5	5	5	NA	4	NA	5	5	2	2	2	5	5	5	5	5	5	5	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	1	1	5	47	"female"	1	1	4	6	1	4	0	1	0	"swe"	2	1.6	1	1	1	2	3
348	4	1	5	10	4	1	5	2	5	5	NA	5	5	5	NA	2	5	5	NA	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	18	"female"	1	1	4	3	1	3	0	1	0	"swe"	1	1	1	1	1	4	5
349	4	1	5	1	4	1	5	2	5	5	5	5	5	5	4	2	NA	5	5	1	1	1	5	5	5	5	5	5	5	4	4	5	5	5	5	1	1	1	1	4	1	1	1	1	4	4	4	4	2	4	4	43	"female"	7	1	8	3	1	25	15	25	0	"int"	3.66666666666667	4.6	25	3	2	1	5
350	4	1	5	10	4	1	NA	1	NA	1	NA	1	1	4	4	2	2	2	4	NA	NA	NA	4	4	5	5	5	5	5	4	5	4	4	4	4	3	1	1	1	1	1	1	1	1	4	4	4	2	2	2	4	35	"female"	1	1	5	3	1	5	0	1	0	"swe"	3	4.2	1	1	1	NA	5
351	9	1	5	10	4	1	NA	5	5	5	5	5	5	5	NA	5	4	5	5	3	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	5	58	"female"	1	1	2	6	1	4	0	3	0	"swe"	2.33333333333333	4	3	2	2	5	5
352	9	1	5	21	1	1	5	5	5	4	5	5	5	5	3	3	4	5	5	2	5	5	5	5	5	2	5	5	5	2	4	4	2	3	2	2	2	4	2	4	2	2	4	4	2	4	2	2	2	4	5	54	"male"	1	1	2	7	1	25	7	12	15	"swe"	2.66666666666667	3	27	3	2	5	5
353	9	1	4	8	4	1	5	4	5	5	4	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	2	5	1	1	1	4	2	2	3	2	1	1	4	4	4	1	3	5	21	"male"	12	24	8	5	1	3	0	10	0	"int"	2.83333333333333	3.6	10	3	2	5	4
354	9	1	1	4	4	1	4	3	4	5	NA	5	5	5	4	3	4	NA	NA	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	2	2	2	4	4	4	4	2	2	2	4	4	4	2	4	5	55	"male"	12	24	8	3	1	3	4	3	5	"int"	3.33333333333333	4.8	8	3	2	5	1
355	9	1	5	7	4	1	5	4	5	4	4	5	5	5	4	4	NA	4	4	4	5	4	5	5	5	5	5	5	5	2	1	2	2	2	1	2	2	2	2	4	4	4	4	4	4	4	4	4	3	4	5	55	"female"	1	1	2	5	1	2	0	2	0	"swe"	3.83333333333333	1.8	2	2	2	5	5
